case,prior,bad_counts,good_counts,h_remaining,stop_value,value,action,action_values,terminal_policy,terminal_status,bellman_residual
3,jeffreys,"[0, 0, 1]","[2, 1, 0]",0,14.433670539315372,14.433670539315372,STOP,"{""STOP"": 14.433670539315372}",1111,VALUE_INTEGRATION_CONVERGED,0.0
3,jeffreys,"[0, 0, 0]","[2, 1, 1]",0,14.670591431935517,14.670591431935517,STOP,"{""STOP"": 14.670591431935517}",1111,VALUE_INTEGRATION_CONVERGED,0.0
3,jeffreys,"[0, 0, 0]","[2, 1, 0]",1,14.645961042108656,14.645961042108656,STOP,"{""STOP"": 14.645961042108656, ""p1"": 12.645961042108675, ""p2"": 11.645961042108674, ""pf"": -16.354038957891326}",1111,VALUE_INTEGRATION_CONVERGED,0.0
3,jeffreys,"[0, 0, 2]","[2, 0, 0]",0,14.194156974081887,14.194156974081887,STOP,"{""STOP"": 14.194156974081887}",1111,VALUE_INTEGRATION_CONVERGED,0.0
3,jeffreys,"[0, 0, 1]","[2, 0, 1]",0,14.433423618114102,14.433423618114102,STOP,"{""STOP"": 14.433423618114102}",1111,VALUE_INTEGRATION_CONVERGED,0.0
3,jeffreys,"[0, 0, 1]","[2, 0, 0]",1,14.406447476875169,14.406447476875169,STOP,"{""STOP"": 14.406447476875169, ""p1"": 12.406447476875165, ""p2"": 11.406447476875174, ""pf"": -16.593552523124828}",1111,VALUE_INTEGRATION_CONVERGED,0.0
3,jeffreys,"[0, 0, 0]","[2, 0, 2]",0,14.667460390145626,14.667460390145626,STOP,"{""STOP"": 14.667460390145626}",1111,VALUE_INTEGRATION_CONVERGED,0.0
3,jeffreys,"[0, 0, 0]","[2, 0, 1]",1,14.643368369495299,14.643368369495299,STOP,"{""STOP"": 14.643368369495299, ""p1"": 12.643368369495313, ""p2"": 11.64336836949532, ""pf"": -16.356631630504676}",1111,VALUE_INTEGRATION_CONVERGED,0.0
3,jeffreys,"[0, 0, 0]","[2, 0, 0]",2,14.61873797966848,14.61873797966848,STOP,"{""STOP"": 14.61873797966848, ""p1"": 12.618737979668474, ""p2"": 11.618737979668458, ""pf"": -16.381262020331548}",1111,VALUE_INTEGRATION_CONVERGED,0.0
3,jeffreys,"[0, 3, 0]","[1, 0, 0]",0,13.907219358622168,13.907219358622168,STOP,"{""STOP"": 13.907219358622168}",1111,VALUE_INTEGRATION_CONVERGED,0.0
3,jeffreys,"[0, 2, 0]","[1, 1, 0]",0,14.17426463779746,14.17426463779746,STOP,"{""STOP"": 14.17426463779746}",1111,VALUE_INTEGRATION_CONVERGED,0.0
3,jeffreys,"[0, 2, 1]","[1, 0, 0]",0,13.929565727337259,13.929565727337259,STOP,"{""STOP"": 13.929565727337259}",1111,VALUE_INTEGRATION_CONVERGED,0.0
3,jeffreys,"[0, 2, 0]","[1, 0, 1]",0,14.166486619957421,14.166486619957421,STOP,"{""STOP"": 14.166486619957421}",1111,VALUE_INTEGRATION_CONVERGED,0.0
3,jeffreys,"[0, 2, 0]","[1, 0, 0]",1,14.141856230130571,14.141856230130571,STOP,"{""STOP"": 14.141856230130571, ""p1"": 12.141856230130566, ""p2"": 11.141856230130557, ""pf"": -16.85814376986943}",1111,VALUE_INTEGRATION_CONVERGED,0.0
3,jeffreys,"[0, 1, 0]","[1, 2, 0]",0,14.435472861690236,14.435472861690236,STOP,"{""STOP"": 14.435472861690236}",1111,VALUE_INTEGRATION_CONVERGED,0.0
3,jeffreys,"[0, 1, 1]","[1, 1, 0]",0,14.194018333899184,14.194018333899184,STOP,"{""STOP"": 14.194018333899184}",1111,VALUE_INTEGRATION_CONVERGED,0.0
3,jeffreys,"[0, 1, 0]","[1, 1, 1]",0,14.430939226519328,14.430939226519328,STOP,"{""STOP"": 14.430939226519328}",1111,VALUE_INTEGRATION_CONVERGED,0.0
3,jeffreys,"[0, 1, 0]","[1, 1, 0]",1,14.406308836692494,14.406308836692494,STOP,"{""STOP"": 14.406308836692494, ""p1"": 12.406308836692492, ""p2"": 11.406308836692501, ""pf"": -16.59369116330752}",1111,VALUE_INTEGRATION_CONVERGED,0.0
3,jeffreys,"[0, 1, 2]","[1, 0, 0]",0,13.951912096052341,13.951912096052341,STOP,"{""STOP"": 13.951912096052341}",1111,VALUE_INTEGRATION_CONVERGED,0.0
3,jeffreys,"[0, 1, 1]","[1, 0, 1]",0,14.191178740084574,14.191178740084574,STOP,"{""STOP"": 14.191178740084574}",1111,VALUE_INTEGRATION_CONVERGED,0.0
3,jeffreys,"[0, 1, 1]","[1, 0, 0]",1,14.164202598845623,14.164202598845623,STOP,"{""STOP"": 14.164202598845623, ""p1"": 12.164202598845643, ""p2"": 11.164202598845632, ""pf"": -16.835797401154352}",1111,VALUE_INTEGRATION_CONVERGED,0.0
3,jeffreys,"[0, 1, 0]","[1, 0, 2]",0,14.425215512116093,14.425215512116093,STOP,"{""STOP"": 14.425215512116093}",1111,VALUE_INTEGRATION_CONVERGED,0.0
3,jeffreys,"[0, 1, 0]","[1, 0, 1]",1,14.401123491465778,14.401123491465778,STOP,"{""STOP"": 14.401123491465778, ""p1"": 12.401123491465798, ""p2"": 11.40112349146578, ""pf"": -16.59887650853421}",1111,VALUE_INTEGRATION_CONVERGED,0.0
3,jeffreys,"[0, 1, 0]","[1, 0, 0]",2,14.376493101638932,14.376493101638932,STOP,"{""STOP"": 14.376493101638932, ""p1"": 12.376493101638932, ""p2"": 11.376493101638944, ""pf"": -16.623506898361068}",1111,VALUE_INTEGRATION_CONVERGED,0.0
3,jeffreys,"[0, 0, 0]","[1, 3, 0]",0,14.69103334020151,14.69103334020151,STOP,"{""STOP"": 14.69103334020151}",1111,VALUE_INTEGRATION_CONVERGED,0.0
3,jeffreys,"[0, 0, 1]","[1, 2, 0]",0,14.45269055561824,14.45269055561824,STOP,"{""STOP"": 14.45269055561824}",1111,VALUE_INTEGRATION_CONVERGED,0.0
3,jeffreys,"[0, 0, 0]","[1, 2, 1]",0,14.689611448238377,14.689611448238377,STOP,"{""STOP"": 14.689611448238377}",1111,VALUE_INTEGRATION_CONVERGED,0.0
3,jeffreys,"[0, 0, 0]","[1, 2, 0]",1,14.664981058411538,14.664981058411538,STOP,"{""STOP"": 14.664981058411538, ""p1"": 12.664981058411545, ""p2"": 11.664981058411527, ""pf"": -16.335018941588466}",1111,VALUE_INTEGRATION_CONVERGED,0.0
3,jeffreys,"[0, 0, 2]","[1, 1, 0]",0,14.213772030000928,14.213772030000928,STOP,"{""STOP"": 14.213772030000928}",1111,VALUE_INTEGRATION_CONVERGED,0.0
3,jeffreys,"[0, 0, 1]","[1, 1, 1]",0,14.453038674033149,14.453038674033149,STOP,"{""STOP"": 14.453038674033149}",1111,VALUE_INTEGRATION_CONVERGED,0.0
3,jeffreys,"[0, 0, 1]","[1, 1, 0]",1,14.426062532794232,14.426062532794232,STOP,"{""STOP"": 14.426062532794232, ""p1"": 12.426062532794225, ""p2"": 11.42606253279422, ""pf"": -16.57393746720578}",1111,VALUE_INTEGRATION_CONVERGED,0.0
3,jeffreys,"[0, 0, 0]","[1, 1, 2]",0,14.687075446064668,14.687075446064668,STOP,"{""STOP"": 14.687075446064668}",1111,VALUE_INTEGRATION_CONVERGED,0.0
3,jeffreys,"[0, 0, 0]","[1, 1, 1]",1,14.662983425414362,14.662983425414362,STOP,"{""STOP"": 14.662983425414362, ""p1"": 12.662983425414367, ""p2"": 11.662983425414359, ""pf"": -16.337016574585633}",1111,VALUE_INTEGRATION_CONVERGED,0.0
3,jeffreys,"[0, 0, 0]","[1, 1, 0]",2,14.638353035587523,14.638353035587523,STOP,"{""STOP"": 14.638353035587523, ""p1"": 12.638353035587508, ""p2"": 11.63835303558752, ""pf"": -16.361646964412483}",1111,VALUE_INTEGRATION_CONVERGED,0.0
3,jeffreys,"[0, 0, 3]","[1, 0, 0]",0,13.974258464767425,13.974258464767425,STOP,"{""STOP"": 13.974258464767425}",1111,VALUE_INTEGRATION_CONVERGED,0.0
3,jeffreys,"[0, 0, 2]","[1, 0, 1]",0,14.215870860211737,14.215870860211737,STOP,"{""STOP"": 14.215870860211737}",1111,VALUE_INTEGRATION_CONVERGED,0.0
3,jeffreys,"[0, 0, 2]","[1, 0, 0]",1,14.186548967560725,14.186548967560725,STOP,"{""STOP"": 14.186548967560725, ""p1"": 12.18654896756074, ""p2"": 11.186548967560729, ""pf"": -16.813451032439268}",1111,VALUE_INTEGRATION_CONVERGED,0.0
3,jeffreys,"[0, 0, 1]","[1, 0, 2]",0,14.452202110400421,14.452202110400421,STOP,"{""STOP"": 14.452202110400421}",1111,VALUE_INTEGRATION_CONVERGED,0.0
3,jeffreys,"[0, 0, 1]","[1, 0, 1]",1,14.42581561159296,14.42581561159296,STOP,"{""STOP"": 14.42581561159296, ""p1"": 12.425815611592952, ""p2"": 11.425815611592949, ""pf"": -16.574184388407055}",1111,VALUE_INTEGRATION_CONVERGED,0.0
3,jeffreys,"[0, 0, 1]","[1, 0, 0]",2,14.398839470354023,14.398839470354023,STOP,"{""STOP"": 14.398839470354023, ""p1"": 12.398839470354021, ""p2"": 11.39883947035403, ""pf"": -16.60116052964597}",1111,VALUE_INTEGRATION_CONVERGED,0.0
3,jeffreys,"[0, 0, 0]","[1, 0, 3]",0,14.683423495720174,14.683423495720174,STOP,"{""STOP"": 14.683423495720174}",1111,VALUE_INTEGRATION_CONVERGED,0.0
3,jeffreys,"[0, 0, 0]","[1, 0, 2]",1,14.659852383624472,14.659852383624472,STOP,"{""STOP"": 14.659852383624472, ""p1"": 12.659852383624477, ""p2"": 11.65985238362447, ""pf"": -16.340147616375532}",1111,VALUE_INTEGRATION_CONVERGED,0.0
3,jeffreys,"[0, 0, 0]","[1, 0, 1]",2,14.635760362974153,14.635760362974153,STOP,"{""STOP"": 14.635760362974153, ""p1"": 12.635760362974153, ""p2"": 11.635760362974164, ""pf"": -16.364239637025833}",1111,VALUE_INTEGRATION_CONVERGED,0.0
3,jeffreys,"[0, 0, 0]","[1, 0, 0]",3,14.611129973147317,14.611129973147317,STOP,"{""STOP"": 14.611129973147317, ""p1"": 12.611129973147332, ""p2"": 11.611129973147325, ""pf"": -16.388870026852693}",1111,VALUE_INTEGRATION_CONVERGED,0.0
3,jeffreys,"[0, 4, 0]","[0, 0, 0]",0,13.66480446927375,13.66480446927375,STOP,"{""STOP"": 13.66480446927375}",1111,VALUE_INTEGRATION_CONVERGED,0.0
3,jeffreys,"[0, 3, 0]","[0, 1, 0]",0,13.934442421062391,13.934442421062391,STOP,"{""STOP"": 13.934442421062391}",1111,VALUE_INTEGRATION_CONVERGED,0.0
3,jeffreys,"[0, 3, 1]","[0, 0, 0]",0,13.687150837988828,13.687150837988828,STOP,"{""STOP"": 13.687150837988828}",1111,VALUE_INTEGRATION_CONVERGED,0.0
3,jeffreys,"[0, 3, 0]","[0, 0, 1]",0,13.924071730608956,13.924071730608956,STOP,"{""STOP"": 13.924071730608956}",1111,VALUE_INTEGRATION_CONVERGED,0.0
3,jeffreys,"[0, 3, 0]","[0, 0, 0]",1,13.899441340782118,13.899441340782118,STOP,"{""STOP"": 13.899441340782118, ""p1"": 11.899441340782111, ""p2"": 10.899441340782134, ""pf"": -17.10055865921789}",1111,VALUE_INTEGRATION_CONVERGED,0.0
3,jeffreys,"[0, 2, 0]","[0, 2, 0]",0,14.198186647128862,14.198186647128862,STOP,"{""STOP"": 14.198186647128862}",1111,VALUE_INTEGRATION_CONVERGED,0.0
3,jeffreys,"[0, 2, 1]","[0, 1, 0]",0,13.954196117164113,13.954196117164113,STOP,"{""STOP"": 13.954196117164113}",1111,VALUE_INTEGRATION_CONVERGED,0.0
3,jeffreys,"[0, 2, 0]","[0, 1, 1]",0,14.191117009784254,14.191117009784254,STOP,"{""STOP"": 14.191117009784254}",1111,VALUE_INTEGRATION_CONVERGED,0.0
3,jeffreys,"[0, 2, 0]","[0, 1, 0]",1,14.166486619957412,14.166486619957412,STOP,"{""STOP"": 14.166486619957412, ""p1"": 12.166486619957404, ""p2"": 11.166486619957412, ""pf"": -16.833513380042593}",1111,VALUE_INTEGRATION_CONVERGED,0.0
3,jeffreys,"[0, 2, 2]","[0, 0, 0]",0,13.709497206703919,13.709497206703919,STOP,"{""STOP"": 13.709497206703919}",1111,VALUE_INTEGRATION_CONVERGED,0.0
3,jeffreys,"[0, 2, 1]","[0, 0, 1]",0,13.948763850736135,13.948763850736135,STOP,"{""STOP"": 13.948763850736135}",1111,VALUE_INTEGRATION_CONVERGED,0.0
3,jeffreys,"[0, 2, 1]","[0, 0, 0]",1,13.921787709497213,13.921787709497213,STOP,"{""STOP"": 13.921787709497213, ""p1"": 11.921787709497202, ""p2"": 10.92178770949721, ""pf"": -17.07821229050279}",1111,VALUE_INTEGRATION_CONVERGED,0.0
3,jeffreys,"[0, 2, 0]","[0, 0, 2]",0,14.182800622767672,14.182800622767672,STOP,"{""STOP"": 14.182800622767672}",1111,VALUE_INTEGRATION_CONVERGED,0.0
3,jeffreys,"[0, 2, 0]","[0, 0, 1]",1,14.158708602117361,14.158708602117361,STOP,"{""STOP"": 14.158708602117361, ""p1"": 12.158708602117363, ""p2"": 11.158708602117349, ""pf"": -16.841291397882635}",1111,VALUE_INTEGRATION_CONVERGED,0.0
3,jeffreys,"[0, 2, 0]","[0, 0, 0]",2,14.13407821229052,14.13407821229052,STOP,"{""STOP"": 14.13407821229052, ""p1"": 12.134078212290513, ""p2"": 11.134078212290508, ""pf"": -16.865921787709482}",1111,VALUE_INTEGRATION_CONVERGED,0.0
3,jeffreys,"[0, 1, 0]","[0, 3, 0]",0,14.45622829533444,14.45622829533444,STOP,"{""STOP"": 14.45622829533444}",1111,VALUE_INTEGRATION_CONVERGED,0.0
3,jeffreys,"[0, 1, 1]","[0, 2, 0]",0,14.21540434105688,14.21540434105688,STOP,"{""STOP"": 14.21540434105688}",1111,VALUE_INTEGRATION_CONVERGED,0.0
3,jeffreys,"[0, 1, 0]","[0, 2, 1]",0,14.452325233677016,14.452325233677016,STOP,"{""STOP"": 14.452325233677016}",1111,VALUE_INTEGRATION_CONVERGED,0.0
3,jeffreys,"[0, 1, 0]","[0, 2, 0]",1,14.427694843850176,14.427694843850176,STOP,"{""STOP"": 14.427694843850176, ""p1"": 12.427694843850178, ""p2"": 11.427694843850169, ""pf"": -16.57230515614983}",1111,VALUE_INTEGRATION_CONVERGED,0.0
3,jeffreys,"[0, 1, 2]","[0, 1, 0]",0,13.973949813265818,13.973949813265818,STOP,"{""STOP"": 13.973949813265818}",1111,VALUE_INTEGRATION_CONVERGED,0.0
3,jeffreys,"[0, 1, 1]","[0, 1, 1]",0,14.213216457298072,14.213216457298072,STOP,"{""STOP"": 14.213216457298072}",1111,VALUE_INTEGRATION_CONVERGED,0.0
3,jeffreys,"[0, 1, 1]","[0, 1, 0]",1,14.18624031605913,14.18624031605913,STOP,"{""STOP"": 14.18624031605913, ""p1"": 12.186240316059127, ""p2"": 11.186240316059143, ""pf"": -16.81375968394086}",1111,VALUE_INTEGRATION_CONVERGED,0.0
3,jeffreys,"[0, 1, 0]","[0, 1, 2]",0,14.447253229329574,14.447253229329574,STOP,"{""STOP"": 14.447253229329574}",1111,VALUE_INTEGRATION_CONVERGED,0.0
3,jeffreys,"[0, 1, 0]","[0, 1, 1]",1,14.423161208679264,14.423161208679264,STOP,"{""STOP"": 14.423161208679264, ""p1"": 12.423161208679272, ""p2"": 11.423161208679282, ""pf"": -16.576838791320725}",1111,VALUE_INTEGRATION_CONVERGED,0.0
3,jeffreys,"[0, 1, 0]","[0, 1, 0]",2,14.398530818852429,14.398530818852429,STOP,"{""STOP"": 14.398530818852429, ""p1"": 12.398530818852437, ""p2"": 11.398530818852443, ""pf"": -16.601469181147582}",1111,VALUE_INTEGRATION_CONVERGED,0.0
3,jeffreys,"[0, 1, 3]","[0, 0, 0]",0,13.731843575418988,13.731843575418988,STOP,"{""STOP"": 13.731843575418988}",1111,VALUE_INTEGRATION_CONVERGED,0.0
3,jeffreys,"[0, 1, 2]","[0, 0, 1]",0,13.973455970863299,13.973455970863299,STOP,"{""STOP"": 13.973455970863299}",1111,VALUE_INTEGRATION_CONVERGED,0.0
3,jeffreys,"[0, 1, 2]","[0, 0, 0]",1,13.944134078212286,13.944134078212286,STOP,"{""STOP"": 13.944134078212286, ""p1"": 11.944134078212285, ""p2"": 10.94413407821227, ""pf"": -17.05586592178771}",1111,VALUE_INTEGRATION_CONVERGED,0.0
3,jeffreys,"[0, 1, 1]","[0, 0, 2]",0,14.209787221051988,14.209787221051988,STOP,"{""STOP"": 14.209787221051988}",1111,VALUE_INTEGRATION_CONVERGED,0.0
3,jeffreys,"[0, 1, 1]","[0, 0, 1]",1,14.183400722244512,14.183400722244512,STOP,"{""STOP"": 14.183400722244512, ""p1"": 12.183400722244519, ""p2"": 11.183400722244519, ""pf"": -16.816599277755486}",1111,VALUE_INTEGRATION_CONVERGED,0.0
3,jeffreys,"[0, 1, 1]","[0, 0, 0]",2,14.156424581005584,14.156424581005584,STOP,"{""STOP"": 14.156424581005584, ""p1"": 12.156424581005567, ""p2"": 11.15642458100558, ""pf"": -16.843575418994416}",1111,VALUE_INTEGRATION_CONVERGED,0.0
3,jeffreys,"[0, 1, 0]","[0, 0, 3]",0,14.441008606371728,14.441008606371728,STOP,"{""STOP"": 14.441008606371728}",1111,VALUE_INTEGRATION_CONVERGED,0.0
3,jeffreys,"[0, 1, 0]","[0, 0, 2]",1,14.417437494276033,14.417437494276033,STOP,"{""STOP"": 14.417437494276033, ""p1"": 12.417437494276037, ""p2"": 11.417437494276026, ""pf"": -16.58256250572397}",1111,VALUE_INTEGRATION_CONVERGED,0.0
3,jeffreys,"[0, 1, 0]","[0, 0, 1]",2,14.393345473625724,14.393345473625724,STOP,"{""STOP"": 14.393345473625724, ""p1"": 12.393345473625724, ""p2"": 11.393345473625716, ""pf"": -16.60665452637427}",1111,VALUE_INTEGRATION_CONVERGED,0.0
3,jeffreys,"[0, 1, 0]","[0, 0, 0]",3,14.36871508379888,14.36871508379888,STOP,"{""STOP"": 14.36871508379888, ""p1"": 12.368715083798877, ""p2"": 11.368715083798879, ""pf"": -16.631284916201125}",1111,VALUE_INTEGRATION_CONVERGED,0.0
3,jeffreys,"[0, 0, 0]","[0, 4, 0]",0,14.708750336091775,14.708750336091775,STOP,"{""STOP"": 14.708750336091775}",1111,VALUE_INTEGRATION_CONVERGED,0.0
3,jeffreys,"[0, 0, 1]","[0, 3, 0]",0,14.470964819568183,14.470964819568183,STOP,"{""STOP"": 14.470964819568183}",1111,VALUE_INTEGRATION_CONVERGED,0.0
3,jeffreys,"[0, 0, 0]","[0, 3, 1]",0,14.707885712188318,14.707885712188318,STOP,"{""STOP"": 14.707885712188318}",1111,VALUE_INTEGRATION_CONVERGED,0.0
3,jeffreys,"[0, 0, 0]","[0, 3, 0]",1,14.683255322361447,14.683255322361447,STOP,"{""STOP"": 14.683255322361447, ""p1"": 12.683255322361456, ""p2"": 11.683255322361468, ""pf"": -16.31674467763853}",1111,VALUE_INTEGRATION_CONVERGED,0.0
3,jeffreys,"[0, 0, 2]","[0, 2, 0]",0,14.232622034984903,14.232622034984903,STOP,"{""STOP"": 14.232622034984903}",1111,VALUE_INTEGRATION_CONVERGED,0.0
3,jeffreys,"[0, 0, 1]","[0, 2, 1]",0,14.471888679017125,14.471888679017125,STOP,"{""STOP"": 14.471888679017125}",1111,VALUE_INTEGRATION_CONVERGED,0.0
3,jeffreys,"[0, 0, 1]","[0, 2, 0]",1,14.444912537778189,14.444912537778189,STOP,"{""STOP"": 14.444912537778189, ""p1"": 12.444912537778183, ""p2"": 11.444912537778196, ""pf"": -16.555087462221802}",1111,VALUE_INTEGRATION_CONVERGED,0.0
3,jeffreys,"[0, 0, 0]","[0, 2, 2]",0,14.705925451048625,14.705925451048625,STOP,"{""STOP"": 14.705925451048625}",1111,VALUE_INTEGRATION_CONVERGED,0.0
3,jeffreys,"[0, 0, 0]","[0, 2, 1]",1,14.681833430398328,14.681833430398328,STOP,"{""STOP"": 14.681833430398328, ""p1"": 12.681833430398324, ""p2"": 11.681833430398331, ""pf"": -16.318166569601676}",1111,VALUE_INTEGRATION_CONVERGED,0.0
3,jeffreys,"[0, 0, 0]","[0, 2, 0]",2,14.657203040571487,14.657203040571487,STOP,"{""STOP"": 14.657203040571487, ""p1"": 12.657203040571483, ""p2"": 11.657203040571464, ""pf"": -16.34279695942852}",1111,VALUE_INTEGRATION_CONVERGED,0.0
3,jeffreys,"[0, 0, 3]","[0, 1, 0]",0,13.993703509367581,13.993703509367581,STOP,"{""STOP"": 13.993703509367581}",1111,VALUE_INTEGRATION_CONVERGED,0.0
3,jeffreys,"[0, 0, 2]","[0, 1, 1]",0,14.23531590481187,14.23531590481187,STOP,"{""STOP"": 14.23531590481187}",1111,VALUE_INTEGRATION_CONVERGED,0.0
3,jeffreys,"[0, 0, 2]","[0, 1, 0]",1,14.20599401216088,14.20599401216088,STOP,"{""STOP"": 14.20599401216088, ""p1"": 12.205994012160872, ""p2"": 11.20599401216088, ""pf"": -16.794005987839135}",1111,VALUE_INTEGRATION_CONVERGED,0.0
3,jeffreys,"[0, 0, 1]","[0, 1, 2]",0,14.471647155000575,14.471647155000575,STOP,"{""STOP"": 14.471647155000575}",1111,VALUE_INTEGRATION_CONVERGED,0.0
3,jeffreys,"[0, 0, 1]","[0, 1, 1]",1,14.445260656193105,14.445260656193105,STOP,"{""STOP"": 14.445260656193105, ""p1"": 12.445260656193092, ""p2"": 11.445260656193106, ""pf"": -16.5547393438069}",1111,VALUE_INTEGRATION_CONVERGED,0.0
3,jeffreys,"[0, 0, 1]","[0, 1, 0]",2,14.418284514954173,14.418284514954173,STOP,"{""STOP"": 14.418284514954173, ""p1"": 12.418284514954173, ""p2"": 11.418284514954168, ""pf"": -16.581715485045827}",1111,VALUE_INTEGRATION_CONVERGED,0.0
3,jeffreys,"[0, 0, 0]","[0, 1, 3]",0,14.70286854032031,14.70286854032031,STOP,"{""STOP"": 14.70286854032031}",1111,VALUE_INTEGRATION_CONVERGED,0.0
3,jeffreys,"[0, 0, 0]","[0, 1, 2]",1,14.679297428224618,14.679297428224618,STOP,"{""STOP"": 14.679297428224618, ""p1"": 12.679297428224611, ""p2"": 11.679297428224604, ""pf"": -16.320702571775392}",1111,VALUE_INTEGRATION_CONVERGED,0.0
3,jeffreys,"[0, 0, 0]","[0, 1, 1]",2,14.6552054075743,14.6552054075743,STOP,"{""STOP"": 14.6552054075743, ""p1"": 12.655205407574307, ""p2"": 11.655205407574307, ""pf"": -16.344794592425686}",1111,VALUE_INTEGRATION_CONVERGED,0.0
3,jeffreys,"[0, 0, 0]","[0, 1, 0]",3,14.630575017747468,14.630575017747468,STOP,"{""STOP"": 14.630575017747468, ""p1"": 12.630575017747466, ""p2"": 11.630575017747466, ""pf"": -16.369424982252546}",1111,VALUE_INTEGRATION_CONVERGED,0.0
3,jeffreys,"[0, 0, 4]","[0, 0, 0]",0,13.75418994413408,13.75418994413408,STOP,"{""STOP"": 13.75418994413408}",1111,VALUE_INTEGRATION_CONVERGED,0.0
3,jeffreys,"[0, 0, 3]","[0, 0, 1]",0,13.998148090990467,13.998148090990467,STOP,"{""STOP"": 13.998148090990467}",1111,VALUE_INTEGRATION_CONVERGED,0.0
3,jeffreys,"[0, 0, 3]","[0, 0, 0]",1,13.966480446927367,13.966480446927367,STOP,"{""STOP"": 13.966480446927367, ""p1"": 11.966480446927367, ""p2"": 10.966480446927381, ""pf"": -17.033519553072622}",1111,VALUE_INTEGRATION_CONVERGED,0.0
3,jeffreys,"[0, 0, 2]","[0, 0, 2]",0,14.236773819336346,14.236773819336346,STOP,"{""STOP"": 14.236773819336346}",1111,VALUE_INTEGRATION_CONVERGED,0.0
3,jeffreys,"[0, 0, 2]","[0, 0, 1]",1,14.208092842371663,14.208092842371663,STOP,"{""STOP"": 14.208092842371663, ""p1"": 12.20809284237168, ""p2"": 11.208092842371672, ""pf"": -16.7919071576283}",1111,VALUE_INTEGRATION_CONVERGED,0.0
3,jeffreys,"[0, 0, 2]","[0, 0, 0]",2,14.178770949720672,14.178770949720672,STOP,"{""STOP"": 14.178770949720672, ""p1"": 12.178770949720668, ""p2"": 11.178770949720679, ""pf"": -16.821229050279342}",1111,VALUE_INTEGRATION_CONVERGED,0.0
3,jeffreys,"[0, 0, 1]","[0, 0, 3]",0,14.47024007247472,14.47024007247472,STOP,"{""STOP"": 14.47024007247472}",1111,VALUE_INTEGRATION_CONVERGED,0.0
3,jeffreys,"[0, 0, 1]","[0, 0, 2]",1,14.444424092560372,14.444424092560372,STOP,"{""STOP"": 14.444424092560372, ""p1"": 12.444424092560364, ""p2"": 11.444424092560377, ""pf"": -16.55557590743962}",1111,VALUE_INTEGRATION_CONVERGED,0.0
3,jeffreys,"[0, 0, 1]","[0, 0, 1]",2,14.418037593752892,14.418037593752892,STOP,"{""STOP"": 14.418037593752892, ""p1"": 12.418037593752901, ""p2"": 11.418037593752905, ""pf"": -16.581962406247104}",1111,VALUE_INTEGRATION_CONVERGED,0.0
3,jeffreys,"[0, 0, 1]","[0, 0, 0]",3,14.39106145251397,14.39106145251397,STOP,"{""STOP"": 14.39106145251397, ""p1"": 12.391061452513966, ""p2"": 11.391061452513974, ""pf"": -16.608938547486037}",1111,VALUE_INTEGRATION_CONVERGED,0.0
3,jeffreys,"[0, 0, 0]","[0, 0, 4]",0,14.698712395064657,14.698712395064657,STOP,"{""STOP"": 14.698712395064657}",1111,VALUE_INTEGRATION_CONVERGED,0.0
3,jeffreys,"[0, 0, 0]","[0, 0, 3]",1,14.675645477880108,14.675645477880108,STOP,"{""STOP"": 14.675645477880108, ""p1"": 12.675645477880117, ""p2"": 11.675645477880112, ""pf"": -16.324354522119904}",1111,VALUE_INTEGRATION_CONVERGED,0.0
3,jeffreys,"[0, 0, 0]","[0, 0, 2]",2,14.652074365784395,14.652074365784395,STOP,"{""STOP"": 14.652074365784395, ""p1"": 12.652074365784415, ""p2"": 11.652074365784419, ""pf"": -16.347925634215592}",1111,VALUE_INTEGRATION_CONVERGED,0.0
3,jeffreys,"[0, 0, 0]","[0, 0, 1]",3,14.62798234513411,14.62798234513411,STOP,"{""STOP"": 14.62798234513411, ""p1"": 12.627982345134098, ""p2"": 11.627982345134102, ""pf"": -16.372017654865907}",1111,VALUE_INTEGRATION_CONVERGED,0.0
3,jeffreys,"[0, 0, 0]","[0, 0, 0]",4,14.603351955307254,14.603351955307254,STOP,"{""STOP"": 14.603351955307254, ""p1"": 12.603351955307263, ""p2"": 11.603351955307268, ""pf"": -16.396648044692736}",1111,VALUE_INTEGRATION_CONVERGED,0.0
4,uniform,"[4, 0, 0]","[0, 0, 0]",0,13.512499999999992,13.512499999999992,STOP,"{""STOP"": 13.512499999999992}",1111,VALUE_INTEGRATION_CONVERGED,0.0
4,uniform,"[3, 0, 0]","[1, 0, 0]",0,13.593518518518522,13.593518518518522,STOP,"{""STOP"": 13.593518518518522}",1111,VALUE_INTEGRATION_CONVERGED,0.0
4,uniform,"[3, 1, 0]","[0, 0, 0]",0,13.337500000000002,13.337500000000002,STOP,"{""STOP"": 13.337500000000002}",1111,VALUE_INTEGRATION_CONVERGED,0.0
4,uniform,"[3, 0, 0]","[0, 1, 0]",0,13.63657407407408,13.63657407407408,STOP,"{""STOP"": 13.63657407407408}",1111,VALUE_INTEGRATION_CONVERGED,0.0
4,uniform,"[3, 0, 1]","[0, 0, 0]",0,13.387500000000014,13.387500000000014,STOP,"{""STOP"": 13.387500000000014}",1111,VALUE_INTEGRATION_CONVERGED,0.0
4,uniform,"[3, 0, 0]","[0, 0, 1]",0,13.623611111111124,13.623611111111124,STOP,"{""STOP"": 13.623611111111124}",1111,VALUE_INTEGRATION_CONVERGED,0.0
